iteration,gain_max,ugf,pm,temperature,vdd,vcm_diff
52,55.3952,14232500,64.9541,20,1.7,0.2
53,55.4183,14199900,64.8723,20,1.7,0.2
54,56.849,13751400,65.5653,20,1.7,0.2
55,55.6667,14016000,65.3753,20,1.7,0.2
56,57.7959,13387100,66.0914,20,1.7,0.2
57,56.0959,14461600,64.2269,20,1.7,0.2
58,55.8638,13951700,65.3839,20,1.7,0.2
59,55.3065,14015600,65.3379,20,1.7,0.2
60,55.4731,14063900,65.2798,20,1.7,0.2
61,55.6224,14030800,65.2503,20,1.7,0.2
62,53.7139,12968100,66.5654,20,1.7,0.2
63,55.7868,13982200,65.262,20,1.7,0.2
64,57.2422,13374300,66.0395,20,1.7,0.2
65,57.7255,13741200,65.7145,20,1.7,0.2
66,56.2428,14561100,64.0981,20,1.7,0.2
67,55.3873,13071800,66.4632,20,1.7,0.2
68,44.5925,11945300,68.0461,20,1.7,0.2
69,56.6353,13161900,66.4062,20,1.7,0.2
70,57.4689,13484900,66.0558,20,1.7,0.2
71,55.757,13122000,66.4007,20,1.7,0.2
72,58.2605,13581100,65.7304,20,1.7,0.2
73,55.8478,13960500,65.3541,20,1.7,0.2
74,55.5517,14330500,64.6099,20,1.7,0.2
75,55.2692,14164700,65.0385,20,1.7,0.2
76,57.4068,13366200,66.1989,20,1.7,0.2
77,56.7985,13883700,65.5371,20,1.7,0.2
78,56.0349,14410200,64.1151,20,1.7,0.2
79,56.1192,13845900,65.529,20,1.7,0.2
80,56.4903,14007600,65.4475,20,1.7,0.2
81,48.0921,12323300,67.435,20,1.7,0.2
82,55.6874,14129900,65.2498,20,1.7,0.2
83,55.3872,14315000,64.7105,20,1.7,0.2
84,57.3426,13763100,65.7095,20,1.7,0.2
85,57.5667,13688500,65.7408,20,1.7,0.2
86,58.0388,13458700,65.8986,20,1.7,0.2
87,55.3082,14193600,65.0422,20,1.7,0.2
88,55.5103,14012700,65.2733,20,1.7,0.2
89,55.633,14369000,64.665,20,1.7,0.2
90,57.2132,13701000,65.6397,20,1.7,0.2
91,55.8164,14390300,64.3884,20,1.7,0.2
92,55.4293,14264800,64.9046,20,1.7,0.2
93,55.1985,14110500,65.0512,20,1.7,0.2
94,56.4448,13183200,66.3272,20,1.7,0.2
95,55.9682,14029500,65.3729,20,1.7,0.2
96,57.0015,13327000,66.0677,20,1.7,0.2
97,57.6546,13478700,66.0407,20,1.7,0.2
98,55.6279,14016400,65.1776,20,1.7,0.2
99,55.3906,14289500,64.7086,20,1.7,0.2
100,55.5712,14068600,65.2355,20,1.7,0.2
101,55.2749,14227100,64.9279,20,1.7,0.2
102,57.8741,13651400,65.7572,20,1.7,0.2
103,55.3024,14336100,64.81,20,1.7,0.2
104,55.7345,14024200,65.341,20,1.7,0.2
105,55.7885,14413900,64.4316,20,1.7,0.2
106,55.3189,14285900,64.8118,20,1.7,0.2
107,55.5266,13968700,65.3245,20,1.7,0.2
108,55.8691,13183100,66.483,20,1.7,0.2
109,57.5068,13358500,66.0936,20,1.7,0.2
110,55.2137,14102300,65.228,20,1.7,0.2
111,54.5912,12985300,66.5725,20,1.7,0.2
112,57.3287,13706800,65.6697,20,1.7,0.2
113,55.9772,14058400,65.2525,20,1.7,0.2
114,50.1823,12517500,67.1183,20,1.7,0.2
115,58.3563,13687100,65.6496,20,1.7,0.2
116,51.3804,12634300,66.9614,20,1.7,0.2
117,54.7069,12930200,66.5488,20,1.7,0.2
118,57.7975,13396500,65.9206,20,1.7,0.2
119,55.4372,14079700,65.1379,20,1.7,0.2
120,57.6825,13349600,66.0513,20,1.7,0.2
121,58.1479,13538200,65.8406,20,1.7,0.2
122,55.4277,14199700,64.8695,20,1.7,0.2
123,55.369,14235200,64.8707,20,1.7,0.2
124,55.5295,13943100,65.3865,20,1.7,0.2
125,55.5294,14404700,64.6042,20,1.7,0.2
126,56.128,14518200,64.1256,20,1.7,0.2
127,55.2627,14178900,65.0661,20,1.7,0.2
128,56.6205,13927700,65.551,20,1.7,0.2
129,55.4181,14246600,64.775,20,1.7,0.2
130,55.4715,14304500,64.6785,20,1.7,0.2
131,55.3565,14107700,65.124,20,1.7,0.2
132,55.848,13939800,65.24,20,1.7,0.2
133,57.9734,13680900,65.7675,20,1.7,0.2
134,55.507,14141400,65.0311,20,1.7,0.2
135,55.4985,14260000,64.7543,20,1.7,0.2
136,56.9287,13779300,65.6567,20,1.7,0.2
137,55.5825,13964700,65.2387,20,1.7,0.2
138,56.2124,13927200,65.5459,20,1.7,0.2
139,54.7343,13008300,66.4947,20,1.7,0.2
140,56.4105,13926000,65.563,20,1.7,0.2
141,51.1489,12545300,67.0309,20,1.7,0.2
142,47.9765,12199400,67.6004,20,1.7,0.2
143,55.2372,14122500,65.2059,20,1.7,0.2
144,48.9968,12398400,67.2778,20,1.7,0.2
145,52.6725,12816500,66.8706,20,1.7,0.2
146,55.8654,13902500,65.6089,20,1.7,0.2
147,57.6206,13354400,66.0331,20,1.7,0.2
148,57.8194,13464200,65.9466,20,1.7,0.2
149,55.5586,13989600,65.3462,20,1.7,0.2
150,56.2374,13893300,65.511,20,1.7,0.2
1,56.666,14413100,64.1354,27,1.7,0.2
2,56.4529,14444100,64.3164,27,1.7,0.2
3,56.265,14400000,64.471,27,1.7,0.2
4,56.5996,14228300,64.7399,27,1.7,0.2
5,41.8059,11788900,67.89,27,1.7,0.2
6,57.6017,13984400,65.0195,27,1.7,0.2
7,56.3758,14209200,64.6996,27,1.7,0.2
8,56.557,14151400,64.8149,27,1.7,0.2
9,49.5509,12763400,66.5356,27,1.7,0.2
10,56.4618,13417400,65.6942,27,1.7,0.2
11,54.6164,13178300,65.8309,27,1.7,0.2
12,57.0958,14068900,64.9941,27,1.7,0.2
13,56.8075,14138900,64.9369,27,1.7,0.2
14,56.8197,14143400,64.9431,27,1.7,0.2
15,57.969,14015300,65.1172,27,1.7,0.2
16,48.1205,12566500,66.6976,27,1.7,0.2
17,56.2471,14367500,64.6129,27,1.7,0.2
18,57.6791,14011900,65.0239,27,1.7,0.2
19,56.1749,14361600,64.5074,27,1.7,0.2
20,57.983,14040400,65.0957,27,1.7,0.2
21,48.2208,12638400,66.6348,27,1.7,0.2
22,56.4774,14440400,64.2829,27,1.7,0.2
23,58.9248,13727200,65.285,27,1.7,0.2
24,56.3581,13388900,65.6442,27,1.7,0.2
25,56.5937,14183400,64.9147,27,1.7,0.2
26,56.5397,14199100,64.9071,27,1.7,0.2
27,57.9769,13967900,65.0538,27,1.7,0.2
28,56.5649,14488000,64.1834,27,1.7,0.2
29,58.5526,13939200,65.0436,27,1.7,0.2
30,58.2091,13607900,65.393,27,1.7,0.2
31,56.3258,14430500,64.3629,27,1.7,0.2
32,58.1566,14016100,64.9903,27,1.7,0.2
33,56.5939,14207300,64.876,27,1.7,0.2
34,56.6723,14630400,64.1773,27,1.7,0.2
35,57.4137,13507800,65.5214,27,1.7,0.2
36,56.281,14243600,64.6599,27,1.7,0.2
37,58.4775,13628300,65.4349,27,1.7,0.2
38,56.5256,14466900,64.2716,27,1.7,0.2
39,58.1568,14055900,64.9445,27,1.7,0.2
40,59.0909,13963900,65.0026,27,1.7,0.2
41,58.4069,13974900,65.067,27,1.7,0.2
42,52.072,12984900,66.1029,27,1.7,0.2
43,58.6129,13880700,65.094,27,1.7,0.2
44,56.6666,14279700,64.7719,27,1.7,0.2
45,56.1791,13337700,65.7118,27,1.7,0.2
46,54.3166,13208900,65.8845,27,1.7,0.2
47,58.6788,13998800,65.0978,27,1.7,0.2
48,56.3188,14444100,64.4576,27,1.7,0.2
49,58.3208,14048700,64.9823,27,1.7,0.2
50,56.7839,14156700,64.8464,27,1.7,0.2
51,56.5502,14198700,64.7422,27,1.7,0.2
52,56.3282,14396100,64.5389,27,1.7,0.2
53,56.3429,14341200,64.4919,27,1.7,0.2
54,58.1613,13938600,65.0179,27,1.7,0.2
55,56.7531,14196100,64.8888,27,1.7,0.2
56,58.1133,13537500,65.5287,27,1.7,0.2
57,56.9166,14525100,63.9809,27,1.7,0.2
58,56.9047,14143900,64.8787,27,1.7,0.2
59,56.3152,14212000,64.8366,27,1.7,0.2
60,56.4571,14248600,64.802,27,1.7,0.2
61,56.6094,14217500,64.7654,27,1.7,0.2
62,52.3436,13038100,66.0447,27,1.7,0.2
63,56.7951,14161700,64.7836,27,1.7,0.2
64,57.3434,13525300,65.4752,27,1.7,0.2
65,59.0032,13922900,65.1465,27,1.7,0.2
66,56.8405,14584300,63.9178,27,1.7,0.2
67,54.7007,13181500,65.9089,27,1.7,0.2
68,42.1308,11862600,67.7069,27,1.7,0.2
69,56.5883,13323100,65.8025,27,1.7,0.2
70,57.6349,13639000,65.494,27,1.7,0.2
71,55.2758,13245000,65.841,27,1.7,0.2
72,58.7751,13733100,65.1949,27,1.7,0.2
73,56.8831,14157400,64.841,27,1.7,0.2
74,56.4819,14453000,64.2648,27,1.7,0.2
75,56.2131,14331900,64.6072,27,1.7,0.2
76,57.5784,13523500,65.6172,27,1.7,0.2
77,58.1126,14065900,65.0058,27,1.7,0.2
78,56.5636,14431200,63.9434,27,1.7,0.2
79,57.2905,14046200,64.989,27,1.7,0.2
80,57.544,14210900,64.9195,27,1.7,0.2
81,45.5285,12284600,67.0304,27,1.7,0.2
82,56.681,14316500,64.7667,27,1.7,0.2
83,56.3276,14457000,64.3318,27,1.7,0.2
84,58.6342,13967000,65.1248,27,1.7,0.2
85,58.8489,13885400,65.1558,27,1.7,0.2
86,58.5823,13623800,65.3308,27,1.7,0.2
87,56.2481,14358300,64.6162,27,1.7,0.2
88,56.5009,14195100,64.7964,27,1.7,0.2
89,56.543,14485100,64.3356,27,1.7,0.2
90,58.4703,13906900,65.0639,27,1.7,0.2
91,56.6896,14474000,64.1085,27,1.7,0.2
92,56.3545,14418200,64.5034,27,1.7,0.2
93,56.1449,14273400,64.6272,27,1.7,0.2
94,56.2613,13325800,65.7513,27,1.7,0.2
95,56.9708,14227600,64.8632,27,1.7,0.2
96,57.0554,13478200,65.4963,27,1.7,0.2
97,58.0172,13657700,65.4478,27,1.7,0.2
98,56.5958,14196000,64.7105,27,1.7,0.2
99,56.323,14421800,64.348,27,1.7,0.2
100,56.5092,14275300,64.73,27,1.7,0.2
101,56.2067,14374200,64.5374,27,1.7,0.2
102,59.0288,13835100,65.1813,27,1.7,0.2
103,56.2518,14491700,64.4104,27,1.7,0.2
104,56.7368,14215400,64.8477,27,1.7,0.2
105,56.6841,14508700,64.1376,27,1.7,0.2
106,56.2584,14429400,64.4322,27,1.7,0.2
107,56.5377,14148200,64.8478,27,1.7,0.2
108,55.4173,13312000,65.9081,27,1.7,0.2
109,57.7616,13525600,65.511,27,1.7,0.2
110,56.1819,14283600,64.7639,27,1.7,0.2
111,53.6828,13094100,66.0077,27,1.7,0.2
112,58.685,13901700,65.0895,27,1.7,0.2
113,56.9621,14245900,64.7691,27,1.7,0.2
114,48.0193,12542900,66.6299,27,1.7,0.2
115,59.1766,13845400,65.1143,27,1.7,0.2
116,49.1294,12647300,66.495,27,1.7,0.2
117,53.8936,13046200,65.9738,27,1.7,0.2
118,58.1226,13554500,65.357,27,1.7,0.2
119,56.3907,14246200,64.7,27,1.7,0.2
120,58.0044,13512900,65.4731,27,1.7,0.2
121,58.8786,13724900,65.2566,27,1.7,0.2
122,56.3597,14348200,64.4779,27,1.7,0.2
123,56.3038,14389500,64.466,27,1.7,0.2
124,56.5233,14148000,64.8678,27,1.7,0.2
125,56.4664,14535000,64.2494,27,1.7,0.2
126,56.729,14549700,63.9308,27,1.7,0.2
127,56.2087,14344300,64.639,27,1.7,0.2
128,57.8461,14125000,65.0047,27,1.7,0.2
129,56.3334,14376800,64.4163,27,1.7,0.2
130,56.4077,14436600,64.3163,27,1.7,0.2
131,56.305,14276400,64.6846,27,1.7,0.2
132,56.8546,14116400,64.7691,27,1.7,0.2
133,59.0454,13889200,65.1695,27,1.7,0.2
134,56.4398,14314500,64.5875,27,1.7,0.2
135,56.4211,14397900,64.3846,27,1.7,0.2
136,58.3286,13968700,65.094,27,1.7,0.2
137,56.5866,14141900,64.7706,27,1.7,0.2
138,57.3367,14134300,65.0017,27,1.7,0.2
139,53.9195,13119300,65.9318,27,1.7,0.2
140,57.6237,14118800,65.0306,27,1.7,0.2
141,49.1011,12584100,66.5265,27,1.7,0.2
142,45.0665,12133100,67.2259,27,1.7,0.2
143,56.1991,14304300,64.7459,27,1.7,0.2
144,46.3824,12360000,66.8752,27,1.7,0.2
145,51.2407,12910000,66.3076,27,1.7,0.2
146,57.1007,14099200,65.0679,27,1.7,0.2
147,57.8441,13506000,65.4674,27,1.7,0.2
148,58.1927,13631100,65.3714,27,1.7,0.2
149,56.585,14170900,64.8643,27,1.7,0.2
150,57.3527,14094200,64.9736,27,1.7,0.2
1,58.5096,14250500,63.9204,50,1.7,0.2
2,58.8006,14419600,63.929,50,1.7,0.2
3,58.6824,14434600,63.9982,50,1.7,0.2
4,59.1708,14371600,64.0472,50,1.7,0.2
5,36.6607,11088200,67.5372,50,1.7,0.2
6,61.3436,14162500,64.0564,50,1.7,0.2
7,58.8887,14345400,64.0375,50,1.7,0.2
8,59.2868,14333400,64.0442,50,1.7,0.2
9,43.191,12297200,65.9073,50,1.7,0.2
10,52.8946,13362700,64.671,50,1.7,0.2
11,48.8013,12918600,65.009,50,1.7,0.2
12,60.1549,14315000,64.0414,50,1.7,0.2
13,59.7269,14343200,64.0865,50,1.7,0.2
14,59.6745,14357500,64.0822,50,1.7,0.2
15,61.3439,14253900,64.0712,50,1.7,0.2
16,41.6084,12008800,66.1658,50,1.7,0.2
17,58.7176,14500700,63.9739,50,1.7,0.2
18,61.353,14189900,64.066,50,1.7,0.2
19,58.6392,14442700,63.9564,50,1.7,0.2
20,61.3711,14266800,64.0649,50,1.7,0.2
21,41.0697,11948100,66.2693,50,1.7,0.2
22,58.7485,14378900,63.9424,50,1.7,0.2
23,59.1311,13820700,64.2603,50,1.7,0.2
24,52.9434,13339200,64.6317,50,1.7,0.2
25,59.4501,14386800,64.0874,50,1.7,0.2
26,59.3864,14386800,64.1127,50,1.7,0.2
27,61.4458,14174200,64.0363,50,1.7,0.2
28,58.811,14418000,63.8564,50,1.7,0.2
29,61.5091,14097900,64.0744,50,1.7,0.2
30,57.0138,13634100,64.4017,50,1.7,0.2
31,58.7453,14463000,63.886,50,1.7,0.2
32,61.3636,14244300,64.0023,50,1.7,0.2
33,59.2679,14419500,64.0538,50,1.7,0.2
34,58.752,14502400,63.9181,50,1.7,0.2
35,54.3888,13443800,64.5416,50,1.7,0.2
36,58.759,14366300,64.0348,50,1.7,0.2
37,58.3842,13755000,64.3427,50,1.7,0.2
38,58.8167,14421600,63.9271,50,1.7,0.2
39,61.3751,14269500,63.9851,50,1.7,0.2
40,61.521,14145800,64.028,50,1.7,0.2
41,61.5377,14162000,64.0688,50,1.7,0.2
42,45.7937,12617600,65.3624,50,1.7,0.2
43,61.5288,14106800,64.0568,50,1.7,0.2
44,59.2379,14459900,64.0346,50,1.7,0.2
45,52.6361,13272600,64.7101,50,1.7,0.2
46,49.2223,13033400,64.9725,50,1.7,0.2
47,61.3944,14174700,64.0949,50,1.7,0.2
48,58.7434,14487200,63.9616,50,1.7,0.2
49,61.5354,14255400,64.0137,50,1.7,0.2
50,59.4226,14359500,64.0479,50,1.7,0.2
51,59.1594,14368400,64.0084,50,1.7,0.2
52,58.7631,14484200,63.9962,50,1.7,0.2
53,58.7552,14384600,64.0009,50,1.7,0.2
54,61.5172,14131900,64.0289,50,1.7,0.2
55,59.8251,14378300,64.065,50,1.7,0.2
56,56.6029,13567500,64.4823,50,1.7,0.2
57,57.6367,14242000,63.9573,50,1.7,0.2
58,59.6879,14349200,64.0507,50,1.7,0.2
59,59.0176,14420800,64.0333,50,1.7,0.2
60,59.0533,14424900,64.0619,50,1.7,0.2
61,59.2079,14400800,64.007,50,1.7,0.2
62,45.6412,12608500,65.3885,50,1.7,0.2
63,59.4742,14335500,64.0189,50,1.7,0.2
64,55.4479,13550500,64.4434,50,1.7,0.2
65,60.6462,14066600,64.1374,50,1.7,0.2
66,53.6072,14082600,64.4906,50,1.7,0.2
67,48.8199,12924500,65.0582,50,1.7,0.2
68,37.3477,11233500,67.256,50,1.7,0.2
69,53.6597,13338900,64.6904,50,1.7,0.2
70,55.9659,13670700,64.4719,50,1.7,0.2
71,50.107,13052600,64.9497,50,1.7,0.2
72,58.5743,13794500,64.2281,50,1.7,0.2
73,59.6317,14372800,64.0007,50,1.7,0.2
74,58.8121,14406600,63.8914,50,1.7,0.2
75,58.6881,14442200,64.007,50,1.7,0.2
76,55.7608,13569200,64.5255,50,1.7,0.2
77,61.5538,14241600,64.0499,50,1.7,0.2
78,54.0332,13988300,64.3888,50,1.7,0.2
79,60.5816,14274300,64.0376,50,1.7,0.2
80,60.3201,14438200,64.0508,50,1.7,0.2
81,39.6853,11659600,66.5829,50,1.7,0.2
82,59.3043,14498500,64.0113,50,1.7,0.2
83,58.7397,14473900,63.879,50,1.7,0.2
84,61.4106,14192800,64.0717,50,1.7,0.2
85,61.2473,14095300,64.0977,50,1.7,0.2
86,58.2512,13712300,64.2844,50,1.7,0.2
87,58.7139,14464600,64.0251,50,1.7,0.2
88,59.1299,14370400,64.0481,50,1.7,0.2
89,58.8661,14444000,63.9751,50,1.7,0.2
90,61.5414,14141700,64.0337,50,1.7,0.2
91,58.4545,14301300,63.9027,50,1.7,0.2
92,58.7741,14492700,63.9704,50,1.7,0.2
93,58.6285,14373700,64.0391,50,1.7,0.2
94,52.5264,13256500,64.7438,50,1.7,0.2
95,59.5802,14438300,64.0524,50,1.7,0.2
96,55.0357,13506000,64.4438,50,1.7,0.2
97,57.5297,13784600,64.3434,50,1.7,0.2
98,59.1503,14357900,63.9974,50,1.7,0.2
99,58.7062,14419900,63.9247,50,1.7,0.2
100,58.9563,14481400,63.9802,50,1.7,0.2
101,58.646,14436600,64.0203,50,1.7,0.2
102,60.4773,13994700,64.1427,50,1.7,0.2
103,58.6903,14535800,63.9265,50,1.7,0.2
104,59.3876,14410300,64.0664,50,1.7,0.2
105,58.7595,14379700,63.8815,50,1.7,0.2
106,58.6759,14457800,63.9699,50,1.7,0.2
107,59.2439,14323400,64.0843,50,1.7,0.2
108,50.2559,13140800,64.9639,50,1.7,0.2
109,56.4695,13600900,64.4306,50,1.7,0.2
110,58.7453,14444900,64.0656,50,1.7,0.2
111,47.3805,12790200,65.1985,50,1.7,0.2
112,61.2181,14093000,64.0427,50,1.7,0.2
113,59.5652,14427100,64.0182,50,1.7,0.2
114,41.9817,12045800,66.0181,50,1.7,0.2
115,59.7427,13932200,64.1609,50,1.7,0.2
116,42.0409,12035600,66.0367,50,1.7,0.2
117,47.958,12788100,65.1084,50,1.7,0.2
118,57.3765,13630900,64.3071,50,1.7,0.2
119,58.9061,14373000,64.0547,50,1.7,0.2
120,57.454,13620200,64.374,50,1.7,0.2
121,59.7626,13899200,64.1837,50,1.7,0.2
122,58.7798,14391000,63.9886,50,1.7,0.2
123,58.7364,14447600,63.948,50,1.7,0.2
124,59.1276,14375400,64.0397,50,1.7,0.2
125,58.8018,14496500,63.8727,50,1.7,0.2
126,53.0213,14045300,64.5573,50,1.7,0.2
127,58.7043,14461100,64.0317,50,1.7,0.2
128,61.1601,14347700,64.0319,50,1.7,0.2
129,58.718,14397600,63.964,50,1.7,0.2
130,58.7866,14420600,63.9034,50,1.7,0.2
131,58.802,14401800,64.0488,50,1.7,0.2
132,59.5617,14282900,64.0171,50,1.7,0.2
133,60.9911,14120300,64.0942,50,1.7,0.2
134,58.8782,14439300,63.9633,50,1.7,0.2
135,58.8091,14420000,63.9335,50,1.7,0.2
136,61.453,14150100,64.0702,50,1.7,0.2
137,59.3036,14309200,64.0263,50,1.7,0.2
138,60.4173,14378300,64.062,50,1.7,0.2
139,48.1467,12861200,65.0838,50,1.7,0.2
140,61.0257,14329000,64.0857,50,1.7,0.2
141,42.6691,12092200,65.9067,50,1.7,0.2
142,38.7347,11428800,66.8534,50,1.7,0.2
143,58.7463,14462000,64.0656,50,1.7,0.2
144,40.1115,11701900,66.4794,50,1.7,0.2
145,45.0338,12559900,65.535,50,1.7,0.2
146,60.7183,14323000,64.0789,50,1.7,0.2
147,56.6273,13563000,64.4045,50,1.7,0.2
148,57.6156,13728400,64.3001,50,1.7,0.2
149,59.3505,14351100,64.0837,50,1.7,0.2
150,60.3244,14326400,64.0521,50,1.7,0.2
1,57.3158,16208400,64.6954,20,1.8,0.2
2,61.2132,16748900,64.1184,20,1.8,0.2
3,61.4222,16932000,64.0614,20,1.8,0.2
4,61.7928,17171600,63.8903,20,1.8,0.2
5,36.1151,12427700,67.6214,20,1.8,0.2
6,63.588,17207200,63.6685,20,1.8,0.2
7,61.5943,17077200,63.9366,20,1.8,0.2
8,61.7457,17178800,63.8511,20,1.8,0.2
9,42.6115,14195200,65.7408,20,1.8,0.2
10,52.7139,15931600,64.1177,20,1.8,0.2
11,49.5959,15406000,64.4987,20,1.8,0.2
12,62.7326,17316100,63.6621,20,1.8,0.2
13,62.2804,17277700,63.7829,20,1.8,0.2
14,62.3836,17297800,63.7607,20,1.8,0.2
15,64.5164,17357100,63.543,20,1.8,0.2
16,41.3921,13859900,65.9778,20,1.8,0.2
17,61.5185,17210000,63.8846,20,1.8,0.2
18,64.1102,17223800,63.6443,20,1.8,0.2
19,61.4377,16998300,63.9798,20,1.8,0.2
20,64.9764,17349500,63.5184,20,1.8,0.2
21,40.3238,13595800,66.2691,20,1.8,0.2
22,60.9461,16659100,64.1736,20,1.8,0.2
23,63.3171,16850900,63.5676,20,1.8,0.2
24,54.0637,16039400,64.0126,20,1.8,0.2
25,61.9573,17307200,63.8052,20,1.8,0.2
26,61.8437,17283300,63.8599,20,1.8,0.2
27,64.6311,17249100,63.55,20,1.8,0.2
28,59.9573,16555700,64.253,20,1.8,0.2
29,64.8187,17199800,63.6078,20,1.8,0.2
30,60.2871,16555600,63.7345,20,1.8,0.2
31,61.425,16930100,63.9835,20,1.8,0.2
32,63.9997,17294500,63.5835,20,1.8,0.2
33,61.9429,17326500,63.7785,20,1.8,0.2
34,59.3628,16623600,64.387,20,1.8,0.2
35,56.4306,16265800,63.8452,20,1.8,0.2
36,61.5146,17039100,63.975,20,1.8,0.2
37,61.9094,16745500,63.6151,20,1.8,0.2
38,60.9781,16678200,64.1652,20,1.8,0.2
39,63.9128,17307200,63.5899,20,1.8,0.2
40,65.7976,17214000,63.5006,20,1.8,0.2
41,65.5493,17220700,63.5356,20,1.8,0.2
42,44.4732,14542800,65.2602,20,1.8,0.2
43,65.469,17174500,63.5251,20,1.8,0.2
44,61.702,17297100,63.8555,20,1.8,0.2
45,51.7121,15701700,64.2856,20,1.8,0.2
46,50.0205,15571100,64.4133,20,1.8,0.2
47,65.758,17248100,63.5029,20,1.8,0.2
48,61.4889,17043100,63.9968,20,1.8,0.2
49,63.9909,17324400,63.6046,20,1.8,0.2
50,61.8635,17230500,63.8352,20,1.8,0.2
51,61.7047,17182800,63.8429,20,1.8,0.2
52,61.5176,17050400,64.0126,20,1.8,0.2
53,61.5055,16915700,64.0494,20,1.8,0.2
54,65.5085,17133500,63.5327,20,1.8,0.2
55,62.1703,17314000,63.7796,20,1.8,0.2
56,59.2326,16468500,63.7545,20,1.8,0.2
57,49.2319,15777900,66.0971,20,1.8,0.2
58,62.0622,17257000,63.8033,20,1.8,0.2
59,61.6374,17296000,63.799,20,1.8,0.2
60,61.7089,17260600,63.8624,20,1.8,0.2
61,61.7838,17245800,63.8086,20,1.8,0.2
62,44.4996,14544700,65.2854,20,1.8,0.2
63,61.9631,17188500,63.8203,20,1.8,0.2
64,57.7732,16400900,63.777,20,1.8,0.2
65,65.2263,17153100,63.4858,20,1.8,0.2
66,44.5615,15448800,67.4132,20,1.8,0.2
67,47.4564,15079700,64.7941,20,1.8,0.2
68,37.0155,12681900,67.2731,20,1.8,0.2
69,53.6072,15965000,64.0741,20,1.8,0.2
70,59.2036,16630500,63.7307,20,1.8,0.2
71,49.8486,15455200,64.5168,20,1.8,0.2
72,63.173,16828200,63.5788,20,1.8,0.2
73,62.0385,17284700,63.7492,20,1.8,0.2
74,61.1665,16728200,64.0982,20,1.8,0.2
75,61.4905,17101400,63.9538,20,1.8,0.2
76,56.696,16340600,63.841,20,1.8,0.2
77,64.8918,17287400,63.5779,20,1.8,0.2
78,44.6366,15339500,67.3346,20,1.8,0.2
79,62.7607,17285900,63.687,20,1.8,0.2
80,62.4838,17414500,63.7493,20,1.8,0.2
81,39.4945,13335500,66.4929,20,1.8,0.2
82,61.85,17373700,63.7844,20,1.8,0.2
83,61.3588,16900400,63.9962,20,1.8,0.2
84,65.7115,17280200,63.4669,20,1.8,0.2
85,65.5033,17134800,63.4851,20,1.8,0.2
86,62.6049,16751200,63.5696,20,1.8,0.2
87,61.4992,17131800,63.9661,20,1.8,0.2
88,61.722,17203100,63.8564,20,1.8,0.2
89,61.3858,16818400,64.1334,20,1.8,0.2
90,64.684,17218200,63.5618,20,1.8,0.2
91,56.7053,16240700,64.7595,20,1.8,0.2
92,61.5171,17094600,63.9681,20,1.8,0.2
93,61.459,17001200,64.009,20,1.8,0.2
94,52.7411,15839600,64.1849,20,1.8,0.2
95,62.0296,17347300,63.7999,20,1.8,0.2
96,55.833,16204800,63.8646,20,1.8,0.2
97,61.1239,16804400,63.5803,20,1.8,0.2
98,61.6916,17146300,63.8645,20,1.8,0.2
99,61.265,16804700,64.0702,20,1.8,0.2
100,61.5956,17272200,63.8319,20,1.8,0.2
101,61.4454,17008100,64.0275,20,1.8,0.2
102,64.9654,17063800,63.4915,20,1.8,0.2
103,61.328,16985300,64.0184,20,1.8,0.2
104,61.8425,17282300,63.8523,20,1.8,0.2
105,59.123,16447200,64.4036,20,1.8,0.2
106,61.3298,16895400,64.0707,20,1.8,0.2
107,61.8438,17169400,63.874,20,1.8,0.2
108,48.4587,15361900,64.6308,20,1.8,0.2
109,60.6142,16642000,63.6472,20,1.8,0.2
110,61.517,17227400,63.9006,20,1.8,0.2
111,46.9597,15028500,64.8345,20,1.8,0.2
112,65.7241,17185900,63.4299,20,1.8,0.2
113,61.8564,17280200,63.8413,20,1.8,0.2
114,41.3823,13819900,65.9319,20,1.8,0.2
115,64.421,16982400,63.5443,20,1.8,0.2
116,41.8218,13891700,65.8727,20,1.8,0.2
117,46.8623,14931100,64.8405,20,1.8,0.2
118,60.4081,16536200,63.6513,20,1.8,0.2
119,61.5931,17105400,63.9506,20,1.8,0.2
120,58.5392,16371200,63.7748,20,1.8,0.2
121,64.1572,16953200,63.5197,20,1.8,0.2
122,61.5035,16883400,64.0661,20,1.8,0.2
123,61.4896,16995100,63.9861,20,1.8,0.2
124,61.7128,17248800,63.81,20,1.8,0.2
125,61.0094,16802000,64.0901,20,1.8,0.2
126,44.1516,15409100,67.5344,20,1.8,0.2
127,61.4839,17145200,63.9537,20,1.8,0.2
128,63.9934,17402800,63.5792,20,1.8,0.2
129,61.4519,16892700,64.0357,20,1.8,0.2
130,61.2978,16795300,64.0651,20,1.8,0.2
131,61.5426,17120900,63.9502,20,1.8,0.2
132,61.8705,17109400,63.8623,20,1.8,0.2
133,65.7613,17282400,63.4412,20,1.8,0.2
134,61.5846,17133200,63.8994,20,1.8,0.2
135,61.4843,16871000,64.0389,20,1.8,0.2
136,65.7529,17203300,63.4781,20,1.8,0.2
137,61.7328,17125600,63.8678,20,1.8,0.2
138,62.5475,17398300,63.7103,20,1.8,0.2
139,46.8059,14967300,64.8655,20,1.8,0.2
140,63.4393,17368400,63.6796,20,1.8,0.2
141,42.0044,13901900,65.8067,20,1.8,0.2
142,37.9216,12863800,66.9299,20,1.8,0.2
